Iterações,Erro_Relativo
0,inf
1,33.33333333333333
2,14.285714285714285
3,6.666666666666667
4,-3.4482758620689653
5,1.694915254237288
6,0.8403361344537815
7,-0.42194092827004215
8,0.21052631578947367
9,0.10515247108307045
10,-0.052603892688058915
11,0.026295030239284777
12,0.013145786775338505
13,0.006572461386789352
14,-0.0032863386900653987
15,0.0016431423454213838
16,-0.000821577922558065
17,-0.00041079064876167157
18,0.0002053949025093095
19,0.00010269734578709813
20,5.134864652670053e-05
